Force,E,v,Start,Displacement
100.000000,7100.000000,0.270000,0.789694,0.796292
100.000000,7100.000000,0.280000,0.790246,0.796926
100.000000,7100.000000,0.290000,0.790848,0.797613
100.000000,7100.000000,0.300000,0.791501,0.798360
100.000000,7100.000000,0.310000,0.792209,0.799170
100.000000,7100.000000,0.320000,0.792978,0.800051
100.000000,7100.000000,0.330000,0.793812,0.801008
100.000000,7100.000000,0.340000,0.794717,0.802050
100.000000,7100.000000,0.350000,0.795700,0.803187
100.000000,7100.000000,0.360000,0.796770,0.804431
100.000000,7100.000000,0.370000,0.797937,0.805795
100.000000,7100.000000,0.380000,0.799213,0.807297
100.000000,7100.000000,0.390000,0.800615,0.808961
100.000000,7100.000000,0.400000,0.802162,0.810815
100.000000,7100.000000,0.410000,0.803881,0.812896
100.000000,7100.000000,0.420000,0.805808,0.815257
100.000000,7100.000000,0.430000,0.807993,0.817970
100.000000,7100.000000,0.440000,0.810510,0.821138
100.000000,7100.000000,0.450000,0.813477,0.824925
100.000000,7100.000000,0.460000,0.817091,0.829596
100.000000,7100.000000,0.470000,0.821733,0.835640
100.000000,7100.000000,0.480000,0.828295,0.844107
100.000000,7100.000000,0.490000,0.839789,0.858090
100.000000,7200.000000,0.000000,0.789700,0.794815
100.000000,7200.000000,0.010000,0.789514,0.794675
100.000000,7200.000000,0.020000,0.789346,0.794552
100.000000,7200.000000,0.030000,0.789196,0.794448
100.000000,7200.000000,0.040000,0.789064,0.794362
100.000000,7200.000000,0.050000,0.788952,0.794295
100.000000,7200.000000,0.060000,0.788859,0.794248
100.000000,7200.000000,0.070000,0.788786,0.794220
100.000000,7200.000000,0.080000,0.788734,0.794213
100.000000,7200.000000,0.090000,0.788702,0.794227
100.000000,7200.000000,0.100000,0.788692,0.794263
100.000000,7200.000000,0.110000,0.788704,0.794321
100.000000,7200.000000,0.120000,0.788738,0.794402
100.000000,7200.000000,0.130000,0.788796,0.794507
100.000000,7200.000000,0.140000,0.788878,0.794636
100.000000,7200.000000,0.150000,0.788985,0.794791
100.000000,7200.000000,0.160000,0.789118,0.794973
100.000000,7200.000000,0.170000,0.789278,0.795182
100.000000,7200.000000,0.180000,0.789465,0.795420
100.000000,7200.000000,0.190000,0.789681,0.795689
100.000000,7200.000000,0.200000,0.789927,0.795988
100.000000,7200.000000,0.210000,0.790204,0.796321
100.000000,7200.000000,0.220000,0.790514,0.796689
100.000000,7200.000000,0.230000,0.790858,0.797093
100.000000,7200.000000,0.240000,0.791239,0.797536
100.000000,7200.000000,0.250000,0.791657,0.798020
100.000000,7200.000000,0.260000,0.792115,0.798547
100.000000,7200.000000,0.270000,0.792615,0.799122
100.000000,7200.000000,0.280000,0.793160,0.799746
100.000000,7200.000000,0.290000,0.793753,0.800424
100.000000,7200.000000,0.300000,0.794396,0.801160
100.000000,7200.000000,0.310000,0.795095,0.801960
100.000000,7200.000000,0.320000,0.795853,0.802828
100.000000,7200.000000,0.330000,0.796676,0.803772
100.000000,7200.000000,0.340000,0.797568,0.804800
100.000000,7200.000000,0.350000,0.798538,0.805921
100.000000,7200.000000,0.360000,0.799593,0.807147
100.000000,7200.000000,0.370000,0.800743,0.808492
100.000000,7200.000000,0.380000,0.802002,0.809974
100.000000,7200.000000,0.390000,0.803384,0.811614
100.000000,7200.000000,0.400000,0.804910,0.813442
100.000000,7200.000000,0.410000,0.806605,0.815495
100.000000,7200.000000,0.420000,0.808505,0.817823
100.000000,7200.000000,0.430000,0.810660,0.820498
100.000000,7200.000000,0.440000,0.813142,0.823623
100.000000,7200.000000,0.450000,0.816068,0.827357
100.000000,7200.000000,0.460000,0.819631,0.831963
100.000000,7200.000000,0.470000,0.824209,0.837923
100.000000,7200.000000,0.480000,0.830680,0.846272
100.000000,7200.000000,0.490000,0.842014,0.860061
100.000000,7300.000000,0.000000,0.792581,0.797626
100.000000,7300.000000,0.010000,0.792397,0.797487
100.000000,7300.000000,0.020000,0.792231,0.797366
100.000000,7300.000000,0.030000,0.792083,0.797263
100.000000,7300.000000,0.040000,0.791954,0.797179
100.000000,7300.000000,0.050000,0.791843,0.797113
100.000000,7300.000000,0.060000,0.791751,0.797066
100.000000,7300.000000,0.070000,0.791679,0.797039
100.000000,7300.000000,0.080000,0.791628,0.797032
100.000000,7300.000000,0.090000,0.791596,0.797046
100.000000,7300.000000,0.100000,0.791586,0.797081
100.000000,7300.000000,0.110000,0.791598,0.797138
100.000000,7300.000000,0.120000,0.791632,0.797218
100.000000,7300.000000,0.130000,0.791689,0.797322
100.000000,7300.000000,0.140000,0.791770,0.797449
100.000000,7300.000000,0.150000,0.791876,0.797602
100.000000,7300.000000,0.160000,0.792007,0.797782
100.000000,7300.000000,0.170000,0.792164,0.797988
100.000000,7300.000000,0.180000,0.792349,0.798223
100.000000,7300.000000,0.190000,0.792562,0.798487
100.000000,7300.000000,0.200000,0.792805,0.798783
100.000000,7300.000000,0.210000,0.793078,0.799111
100.000000,7300.000000,0.220000,0.793384,0.799474
100.000000,7300.000000,0.230000,0.793723,0.799872
100.000000,7300.000000,0.240000,0.794098,0.800309
100.000000,7300.000000,0.250000,0.794511,0.800787
100.000000,7300.000000,0.260000,0.794962,0.801307
100.000000,7300.000000,0.270000,0.795456,0.801873
100.000000,7300.000000,0.280000,0.795993,0.802489
100.000000,7300.000000,0.290000,0.796578,0.803158
100.000000,7300.000000,0.300000,0.797213,0.803884
100.000000,7300.000000,0.310000,0.797902,0.804673
100.000000,7300.000000,0.320000,0.798650,0.805529
100.000000,7300.000000,0.330000,0.799461,0.806460
100.000000,7300.000000,0.340000,0.800341,0.807474
100.000000,7300.000000,0.350000,0.801297,0.808579
100.000000,7300.000000,0.360000,0.802338,0.809789
100.000000,7300.000000,0.370000,0.803473,0.811115
100.000000,7300.000000,0.380000,0.804714,0.812577
100.000000,7300.000000,0.390000,0.806077,0.814195
100.000000,7300.000000,0.400000,0.807582,0.815998
100.000000,7300.000000,0.410000,0.809254,0.818022
100.000000,7300.000000,0.420000,0.811128,0.820319
100.000000,7300.000000,0.430000,0.813253,0.822957
100.000000,7300.000000,0.440000,0.815702,0.826039
100.000000,7300.000000,0.450000,0.818587,0.829722
100.000000,7300.000000,0.460000,0.822102,0.834265
100.000000,7300.000000,0.470000,0.826617,0.840143
100.000000,7300.000000,0.480000,0.832999,0.848378
100.000000,7300.000000,0.490000,0.844178,0.861978
100.000000,7400.000000,0.000000,0.795384,0.800361
100.000000,7400.000000,0.010000,0.795203,0.800224
100.000000,7400.000000,0.020000,0.795039,0.800105
100.000000,7400.000000,0.030000,0.794893,0.800003
100.000000,7400.000000,0.040000,0.794765,0.799920
100.000000,7400.000000,0.050000,0.794656,0.799855
100.000000,7400.000000,0.060000,0.794566,0.799808
100.000000,7400.000000,0.070000,0.794495,0.799782
100.000000,7400.000000,0.080000,0.794443,0.799775
100.000000,7400.000000,0.090000,0.794413,0.799788
100.000000,7400.000000,0.100000,0.794403,0.799823
100.000000,7400.000000,0.110000,0.794414,0.799880
100.000000,7400.000000,0.120000,0.794448,0.799959
100.000000,7400.000000,0.130000,0.794504,0.800061
100.000000,7400.000000,0.140000,0.794584,0.800187
100.000000,7400.000000,0.150000,0.794688,0.800338
100.000000,7400.000000,0.160000,0.794818,0.800514
100.000000,7400.000000,0.170000,0.794973,0.800718
100.000000,7400.000000,0.180000,0.795155,0.800950
100.000000,7400.000000,0.190000,0.795365,0.801211
100.000000,7400.000000,0.200000,0.795605,0.801502
100.000000,7400.000000,0.210000,0.795874,0.801826
100.000000,7400.000000,0.220000,0.796176,0.802184
100.000000,7400.000000,0.230000,0.796511,0.802577
100.000000,7400.000000,0.240000,0.796881,0.803008
100.000000,7400.000000,0.250000,0.797288,0.803479
100.000000,7400.000000,0.260000,0.797733,0.803992
100.000000,7400.000000,0.270000,0.798220,0.804551
100.000000,7400.000000,0.280000,0.798750,0.805158
100.000000,7400.000000,0.290000,0.799327,0.805818
100.000000,7400.000000,0.300000,0.799953,0.806534
100.000000,7400.000000,0.310000,0.800633,0.807312
100.000000,7400.000000,0.320000,0.801371,0.808157
100.000000,7400.000000,0.330000,0.802171,0.809075
100.000000,7400.000000,0.340000,0.803039,0.810075
100.000000,7400.000000,0.350000,0.803983,0.811166
100.000000,7400.000000,0.360000,0.805009,0.812359
100.000000,7400.000000,0.370000,0.806129,0.813668
100.000000,7400.000000,0.380000,0.807353,0.815110
100.000000,7400.000000,0.390000,0.808698,0.816706
100.000000,7400.000000,0.400000,0.810182,0.818484
100.000000,7400.000000,0.410000,0.811832,0.820481
100.000000,7400.000000,0.420000,0.813680,0.822747
100.000000,7400.000000,0.430000,0.815777,0.825349
100.000000,7400.000000,0.440000,0.818192,0.828390
100.000000,7400.000000,0.450000,0.821039,0.832023
100.000000,7400.000000,0.460000,0.824506,0.836505
100.000000,7400.000000,0.470000,0.828960,0.842303
100.000000,7400.000000,0.480000,0.835256,0.850427
100.000000,7400.000000,0.490000,0.846284,0.863843
100.000000,7500.000000,0.000000,0.798112,0.803022
100.000000,7500.000000,0.010000,0.797933,0.802888
100.000000,7500.000000,0.020000,0.797772,0.802770
100.000000,7500.000000,0.030000,0.797628,0.802670
100.000000,7500.000000,0.040000,0.797502,0.802587
100.000000,7500.000000,0.050000,0.797394,0.802523
100.000000,7500.000000,0.060000,0.797305,0.802478
100.000000,7500.000000,0.070000,0.797235,0.802451
100.000000,7500.000000,0.080000,0.797184,0.802445
100.000000,7500.000000,0.090000,0.797154,0.802458
100.000000,7500.000000,0.100000,0.797144,0.802492
100.000000,7500.000000,0.110000,0.797155,0.802548
100.000000,7500.000000,0.120000,0.797189,0.802626
100.000000,7500.000000,0.130000,0.797244,0.802726
100.000000,7500.000000,0.140000,0.797323,0.802851
100.000000,7500.000000,0.150000,0.797426,0.803000
100.000000,7500.000000,0.160000,0.797553,0.803174
100.000000,7500.000000,0.170000,0.797707,0.803375
100.000000,7500.000000,0.180000,0.797886,0.803604
100.000000,7500.000000,0.190000,0.798094,0.803861
100.000000,7500.000000,0.200000,0.798330,0.804149
100.000000,7500.000000,0.210000,0.798596,0.804468
100.000000,7500.000000,0.220000,0.798894,0.804821
100.000000,7500.000000,0.230000,0.799224,0.805209
100.000000,7500.000000,0.240000,0.799589,0.805634
100.000000,7500.000000,0.250000,0.799990,0.806099
100.000000,7500.000000,0.260000,0.800430,0.806605
100.000000,7500.000000,0.270000,0.800910,0.807157
100.000000,7500.000000,0.280000,0.801433,0.807756
100.000000,7500.000000,0.290000,0.802002,0.808407
100.000000,7500.000000,0.300000,0.802621,0.809114
100.000000,7500.000000,0.310000,0.803291,0.809881
100.000000,7500.000000,0.320000,0.804019,0.810715
100.000000,7500.000000,0.330000,0.804809,0.811621
100.000000,7500.000000,0.340000,0.805665,0.812608
100.000000,7500.000000,0.350000,0.806596,0.813684
100.000000,7500.000000,0.360000,0.807609,0.814861
100.000000,7500.000000,0.370000,0.808714,0.816152
100.000000,7500.000000,0.380000,0.809922,0.817575
100.000000,7500.000000,0.390000,0.811249,0.819150
100.000000,7500.000000,0.400000,0.812713,0.820904
100.000000,7500.000000,0.410000,0.814340,0.822875
100.000000,7500.000000,0.420000,0.816165,0.825110
100.000000,7500.000000,0.430000,0.818233,0.827678
100.000000,7500.000000,0.440000,0.820617,0.830678
100.000000,7500.000000,0.450000,0.823425,0.834262
100.000000,7500.000000,0.460000,0.826846,0.838685
100.000000,7500.000000,0.470000,0.831241,0.844406
100.000000,7500.000000,0.480000,0.837452,0.852421
100.000000,7500.000000,0.490000,0.848334,0.865659
100.000000,7600.000000,0.000000,0.800769,0.805614
100.000000,7600.000000,0.010000,0.800592,0.805481
100.000000,7600.000000,0.020000,0.800433,0.805365
100.000000,7600.000000,0.030000,0.800291,0.805266
100.000000,7600.000000,0.040000,0.800166,0.805185
100.000000,7600.000000,0.050000,0.800060,0.805122
100.000000,7600.000000,0.060000,0.799972,0.805077
100.000000,7600.000000,0.070000,0.799903,0.805051
100.000000,7600.000000,0.080000,0.799853,0.805044
100.000000,7600.000000,0.090000,0.799823,0.805057
100.000000,7600.000000,0.100000,0.799813,0.805091
100.000000,7600.000000,0.110000,0.799824,0.805146
100.000000,7600.000000,0.120000,0.799857,0.805223
100.000000,7600.000000,0.130000,0.799912,0.805322
100.000000,7600.000000,0.140000,0.799990,0.805445
100.000000,7600.000000,0.150000,0.800091,0.805592
100.000000,7600.000000,0.160000,0.800217,0.805764
100.000000,7600.000000,0.170000,0.800368,0.805962
100.000000,7600.000000,0.180000,0.800546,0.806188
100.000000,7600.000000,0.190000,0.800750,0.806442
100.000000,7600.000000,0.200000,0.800983,0.806726
100.000000,7600.000000,0.210000,0.801246,0.807041
100.000000,7600.000000,0.220000,0.801540,0.807389
100.000000,7600.000000,0.230000,0.801866,0.807772
100.000000,7600.000000,0.240000,0.802226,0.808192
100.000000,7600.000000,0.250000,0.802622,0.808650
100.000000,7600.000000,0.260000,0.803056,0.809150
100.000000,7600.000000,0.270000,0.803530,0.809694
100.000000,7600.000000,0.280000,0.804046,0.810286
100.000000,7600.000000,0.290000,0.804608,0.810928
100.000000,7600.000000,0.300000,0.805218,0.811626
100.000000,7600.000000,0.310000,0.805880,0.812383
100.000000,7600.000000,0.320000,0.806598,0.813205
100.000000,7600.000000,0.330000,0.807377,0.814100
100.000000,7600.000000,0.340000,0.808222,0.815073
100.000000,7600.000000,0.350000,0.809141,0.816136
100.000000,7600.000000,0.360000,0.810141,0.817297
100.000000,7600.000000,0.370000,0.811231,0.818571
100.000000,7600.000000,0.380000,0.812423,0.819975
100.000000,7600.000000,0.390000,0.813732,0.821529
100.000000,7600.000000,0.400000,0.815177,0.823261
100.000000,7600.000000,0.410000,0.816783,0.825206
100.000000,7600.000000,0.420000,0.818583,0.827411
100.000000,7600.000000,0.430000,0.820625,0.829945
100.000000,7600.000000,0.440000,0.822977,0.832906
100.000000,7600.000000,0.450000,0.825748,0.836443
100.000000,7600.000000,0.460000,0.829124,0.840807
100.000000,7600.000000,0.470000,0.833461,0.846453
100.000000,7600.000000,0.480000,0.839591,0.854363
100.000000,7600.000000,0.490000,0.850329,0.867426
100.000000,7700.000000,0.000000,0.803356,0.808139
100.000000,7700.000000,0.010000,0.803182,0.808007
100.000000,7700.000000,0.020000,0.803024,0.807893
100.000000,7700.000000,0.030000,0.802884,0.807795
100.000000,7700.000000,0.040000,0.802761,0.807715
100.000000,7700.000000,0.050000,0.802656,0.807652
100.000000,7700.000000,0.060000,0.802569,0.807608
100.000000,7700.000000,0.070000,0.802501,0.807582
100.000000,7700.000000,0.080000,0.802452,0.807576
100.000000,7700.000000,0.090000,0.802423,0.807589
100.000000,7700.000000,0.100000,0.802413,0.807622
100.000000,7700.000000,0.110000,0.802424,0.807677
100.000000,7700.000000,0.120000,0.802457,0.807752
100.000000,7700.000000,0.130000,0.802511,0.807850
100.000000,7700.000000,0.140000,0.802588,0.807972
100.000000,7700.000000,0.150000,0.802688,0.808117
100.000000,7700.000000,0.160000,0.802812,0.808286
100.000000,7700.000000,0.170000,0.802961,0.808482
100.000000,7700.000000,0.180000,0.803136,0.808705
100.000000,7700.000000,0.190000,0.803338,0.808956
100.000000,7700.000000,0.200000,0.803568,0.809236
100.000000,7700.000000,0.210000,0.803827,0.809547
100.000000,7700.000000,0.220000,0.804117,0.809891
100.000000,7700.000000,0.230000,0.804439,0.810269
100.000000,7700.000000,0.240000,0.804795,0.810683
100.000000,7700.000000,0.250000,0.805185,0.811135
100.000000,7700.000000,0.260000,0.805614,0.811629
100.000000,7700.000000,0.270000,0.806081,0.812166
100.000000,7700.000000,0.280000,0.806591,0.812749
100.000000,7700.000000,0.290000,0.807145,0.813384
100.000000,7700.000000,0.300000,0.807747,0.814072
100.000000,7700.000000,0.310000,0.808401,0.814819
100.000000,7700.000000,0.320000,0.809110,0.815631
100.000000,7700.000000,0.330000,0.809878,0.816514
100.000000,7700.000000,0.340000,0.810713,0.817475
100.000000,7700.000000,0.350000,0.811620,0.818523
100.000000,7700.000000,0.360000,0.812606,0.819670
100.000000,7700.000000,0.370000,0.813682,0.820928
100.000000,7700.000000,0.380000,0.814859,0.822313
100.000000,7700.000000,0.390000,0.816151,0.823847
100.000000,7700.000000,0.400000,0.817578,0.825556
100.000000,7700.000000,0.410000,0.819163,0.827476
100.000000,7700.000000,0.420000,0.820940,0.829653
100.000000,7700.000000,0.430000,0.822954,0.832154
100.000000,7700.000000,0.440000,0.825276,0.835076
100.000000,7700.000000,0.450000,0.828011,0.838567
100.000000,7700.000000,0.460000,0.831343,0.842875
100.000000,7700.000000,0.470000,0.835624,0.848447
100.000000,7700.000000,0.480000,0.841674,0.856254
100.000000,7700.000000,0.490000,0.852273,0.869148
100.000000,7800.000000,0.000000,0.805877,0.810599
100.000000,7800.000000,0.010000,0.805705,0.810469
100.000000,7800.000000,0.020000,0.805550,0.810356
100.000000,7800.000000,0.030000,0.805411,0.810259
100.000000,7800.000000,0.040000,0.805290,0.810180
100.000000,7800.000000,0.050000,0.805186,0.810118
100.000000,7800.000000,0.060000,0.805101,0.810075
100.000000,7800.000000,0.070000,0.805033,0.810049
100.000000,7800.000000,0.080000,0.804985,0.810043
100.000000,7800.000000,0.090000,0.804956,0.810056
100.000000,7800.000000,0.100000,0.804946,0.810089
100.000000,7800.000000,0.110000,0.804957,0.810142
100.000000,7800.000000,0.120000,0.804989,0.810217
100.000000,7800.000000,0.130000,0.805043,0.810314
100.000000,7800.000000,0.140000,0.805118,0.810433
100.000000,7800.000000,0.150000,0.805217,0.810577
100.000000,7800.000000,0.160000,0.805340,0.810744
100.000000,7800.000000,0.170000,0.805487,0.810938
100.000000,7800.000000,0.180000,0.805660,0.811157
100.000000,7800.000000,0.190000,0.805859,0.811405
100.000000,7800.000000,0.200000,0.806086,0.811682
100.000000,7800.000000,0.210000,0.806342,0.811989
100.000000,7800.000000,0.220000,0.806629,0.812328
100.000000,7800.000000,0.230000,0.806946,0.812701
100.000000,7800.000000,0.240000,0.807297,0.813110
100.000000,7800.000000,0.250000,0.807683,0.813557
100.000000,7800.000000,0.260000,0.808106,0.814044
100.000000,7800.000000,0.270000,0.808567,0.814574
100.000000,7800.000000,0.280000,0.809071,0.815150
100.000000,7800.000000,0.290000,0.809618,0.815776
100.000000,7800.000000,0.300000,0.810212,0.816456
100.000000,7800.000000,0.310000,0.810857,0.817194
100.000000,7800.000000,0.320000,0.811557,0.817995
100.000000,7800.000000,0.330000,0.812316,0.818866
100.000000,7800.000000,0.340000,0.813140,0.819815
100.000000,7800.000000,0.350000,0.814035,0.820850
100.000000,7800.000000,0.360000,0.815009,0.821982
100.000000,7800.000000,0.370000,0.816071,0.823223
100.000000,7800.000000,0.380000,0.817233,0.824591
100.000000,7800.000000,0.390000,0.818508,0.826105
